cod_ibge,municipio,regional_idr,reg_idr_nome,meso_idr,ano,vbp_reais,producao_ton,area_ha
4115309,Mariópolis,15,Pato Branco,Sudoeste,2016,168839635,174028,32949
4115358,Maripá,18,Toledo,Oeste,2016,445218690,444710,46943
4115408,Marmeleiro,16,Francisco Beltrão,Sudoeste,2016,279275519,388933,42058
4115457,Marquinho,21,Laranjeiras do Sul,Centro,2016,86497670,108112,44891
4115507,Marumbi,20,Apucarana,Norte,2016,70870711,262758,15960
4115606,Matelândia,17,Cascavel,Oeste,2016,403736324,388988,65428
4115705,Matinhos,01,Paranaguá,Metropolitana e Litoral,2016,8216781,888,8708
4115739,Mato Rico,05,Pitanga,Centro,2016,59116493,49956,43961
4115754,Mauá da Serra,20,Apucarana,Norte,2016,68530901,65988,12752
4115804,Medianeira,17,Cascavel,Oeste,2016,363605384,343121,32312
4115853,Mercedes,18,Toledo,Oeste,2016,195335088,204514,21743
4115903,Mirador,10,Paranavaí,Noroeste,2016,104623584,616644,21630
4116000,Miraselva,12,Londrina,Norte,2016,47088622,176803,6946
4116059,Missal,17,Cascavel,Oeste,2016,346046659,356255,33749
4116109,Moreira Sales,19,Campo Mourão,Oeste,2016,160720518,529888,38358
4116208,Morretes,01,Paranaguá,Metropolitana e Litoral,2016,45584255,33689,51666
4116307,Munhoz de Melo,11,Maringá,Noroeste,2016,172135448,187080,17394
4116406,Nossa Senhora das Graças,11,Maringá,Noroeste,2016,100113947,770708,17361
4116505,Nova Aliança do Ivaí,10,Paranavaí,Noroeste,2016,48049655,262030,13198
4116604,Nova América da Colina,13,Cornélio Procópio,Norte,2016,45678142,174294,17418
4116703,Nova Aurora,17,Cascavel,Oeste,2016,708951846,451296,69120
4116802,Nova Cantú,19,Campo Mourão,Oeste,2016,180810517,182365,53404
4116901,Nova Esperança,11,Maringá,Noroeste,2016,245601158,663169,34390
4116950,Nova Esperança do Sudoeste,23,Dois Vizinhos,Sudoeste,2016,146180743,153861,16972
4117008,Nova Fátima,13,Cornélio Procópio,Norte,2016,134186609,159099,42237
4117057,Nova Laranjeiras,21,Laranjeiras do Sul,Centro,2016,193351738,174454,97636
4117107,Nova Londrina,10,Paranavaí,Noroeste,2016,99912895,384932,25705
4117206,Nova Olímpia,09,Umuarama,Noroeste,2016,75815263,211201,15040
4117214,Nova Santa Bárbara,13,Cornélio Procópio,Norte,2016,48441016,49535,12240
4117222,Nova Santa Rosa,18,Toledo,Oeste,2016,482590731,464370,32754
4117255,Nova Prata do Iguaçu,23,Dois Vizinhos,Sudoeste,2016,281348904,326069,43686
4117271,Nova Tebas,06,Pitanga,Centro,2016,113830825,92450,37881
4117297,Novo Itacolomi,20,Apucarana,Norte,2016,144131777,80250,16480
4117305,Ortigueira,04,Ponta Grossa,Centro Sul,2016,379915869,248920,119349
4117404,Ourizona,11,Maringá,Noroeste,2016,86458040,184533,25078
4117453,Ouro Verde do Oeste,18,Toledo,Oeste,2016,252190581,230402,33482
4117503,Paiçandu,11,Maringá,Noroeste,2016,87011600,360254,22850
4117602,Palmas,15,Pato Branco,Sudoeste,2016,317377815,525533,102397
4117701,Palmeira,04,Ponta Grossa,Centro Sul,2016,638550185,500377,131263
4117800,Palmital,05,Pitanga,Centro,2016,166232460,216021,64986
4117909,Palotina,18,Toledo,Oeste,2016,907389900,665906,103675
4118006,Paraíso do Norte,10,Paranavaí,Noroeste,2016,69423371,604903,19049
4118105,Paranacity,10,Paranavaí,Noroeste,2016,119700814,1324007,25051
4118204,Paranaguá,01,Paranaguá,Metropolitana e Litoral,2016,18214459,10629,41236
4118303,Paranapoema,10,Paranavaí,Noroeste,2016,41630164,383148,15500
4118402,Paranavaí,10,Paranavaí,Noroeste,2016,481631982,1336219,97035
4118451,Pato Bragado,18,Toledo,Oeste,2016,208052564,184360,13646
4118501,Pato Branco,15,Pato Branco,Sudoeste,2016,561073596,384311,72170
4118600,Paula Freitas,03,União da Vitória,Centro Sul,2016,204591802,195779,42965
4118709,Paulo Frontin,03,União da Vitória,Centro Sul,2016,193404739,174943,37268
4118808,Peabiru,19,Campo Mourão,Oeste,2016,205280606,220955,54624
4118857,Perobal,09,Umuarama,Noroeste,2016,129521863,147292,44596
4118907,Pérola,09,Umuarama,Noroeste,2016,97348284,129210,28387
4119004,Pérola d'Oeste,16,Francisco Beltrão,Sudoeste,2016,138495679,168655,26905
4119103,Piên,02,Curitiba,Metropolitana e Litoral,2016,158541270,52501,19414
4119152,Pinhais,02,Curitiba,Metropolitana e Litoral,2016,2094684,1318,468
4119202,Pinhalão,14,Santo Antonio da Platina,Norte,2016,161676201,109371,20223
4119251,Pinhal de São Bento,16,Francisco Beltrão,Sudoeste,2016,61654424,106828,10334
4119301,Pinhão,05,Guarapuava,Centro,2016,482165923,482541,101989
4119400,Piraí do Sul,04,Ponta Grossa,Centro Sul,2016,588316289,447001,116683
4119509,Piraquara,02,Curitiba,Metropolitana e Litoral,2016,16095095,9721,4113
4119608,Pitanga,05,Pitanga,Centro,2016,389641563,444474,126369
4119657,Pitangueiras,12,Londrina,Norte,2016,92707937,71153,18320
4119707,Planaltina do Paraná,10,Paranavaí,Noroeste,2016,88740942,221439,33866
4119806,Planalto,16,Francisco Beltrão,Sudoeste,2016,205205652,255167,36313
4119905,Ponta Grossa,04,Ponta Grossa,Centro Sul,2016,547117955,519558,145369
4119954,Pontal do Paraná,01,Paranaguá,Metropolitana e Litoral,2016,9302099,830,15252
4120002,Porecatu,12,Londrina,Norte,2016,72154944,758799,15162
4120101,Porto Amazonas,02,Curitiba,Metropolitana e Litoral,2016,90322703,58439,20982
4120150,Porto Barreiro,21,Laranjeiras do Sul,Centro,2016,96807885,112181,34022
4120200,Porto Rico,10,Paranavaí,Noroeste,2016,76681166,37488,17573
4120309,Porto Vitória,03,União da Vitória,Centro Sul,2016,67768264,104312,15635
4120333,Prado Ferreira,12,Londrina,Norte,2016,59361660,204759,21458
4120358,Pranchita,16,Francisco Beltrão,Sudoeste,2016,163198890,187460,32553
4120408,Presidente Castelo Branco,11,Maringá,Noroeste,2016,115300198,372908,14589
4120507,Primeiro de Maio,12,Londrina,Norte,2016,196018939,168417,47914
4120606,Prudentópolis,07,Irati,Centro Sul,2016,489336124,360842,124378
4120655,Quarto Centenário,19,Campo Mourão,Oeste,2016,255593119,250965,51295
4120705,Quatiguá,14,Santo Antonio da Platina,Norte,2016,149869444,403976,18666
4120804,Quatro Barras,02,Curitiba,Metropolitana e Litoral,2016,11184178,5627,3439
4120853,Quatro Pontes,18,Toledo,Oeste,2016,255353789,400163,22167
4120903,Quedas do Iguaçu,21,Laranjeiras do Sul,Centro,2016,313455189,279717,82752
4121000,Querência do Norte,10,Paranavaí,Noroeste,2016,185343586,216617,81142
4121109,Quinta do Sol,19,Campo Mourão,Oeste,2016,159791420,258271,46017
4121208,Quitandinha,02,Curitiba,Metropolitana e Litoral,2016,244770744,121948,30061
4121257,Ramilândia,17,Cascavel,Oeste,2016,108861187,122798,14553
4121307,Rancho Alegre,13,Cornélio Procópio,Norte,2016,71367160,81394,25342
4121356,Rancho Alegre D'Oeste,19,Campo Mourão,Oeste,2016,154137429,176333,37537
4121406,Realeza,16,Francisco Beltrão,Sudoeste,2016,288808264,293724,47596
4121505,Rebouças,07,Irati,Centro Sul,2016,263881849,256402,57686
4121604,Renascença,16,Francisco Beltrão,Sudoeste,2016,238004972,281299,53399
4121703,Reserva,04,Ponta Grossa,Centro Sul,2016,362504454,212701,113970
4121752,Reserva do Iguaçu,05,Guarapuava,Centro,2016,183759379,182984,47136
4121802,Ribeirão Claro,14,Santo Antonio da Platina,Norte,2016,290918558,371118,59201
4121901,Ribeirão do Pinhal,13,Cornélio Procópio,Norte,2016,105220788,99904,46795
4122008,Rio Azul,07,Irati,Centro Sul,2016,282388877,185077,55965
4122107,Rio Bom,20,Apucarana,Norte,2016,73448927,60850,22121
4122156,Rio Bonito do Iguaçu,21,Laranjeiras do Sul,Centro,2016,244654494,302358,70404
4122172,Rio Branco do Ivaí,06,Ivaiporã,Norte,2016,59340295,65219,30864
4122206,Rio Branco do Sul,02,Curitiba,Metropolitana e Litoral,2016,131742407,79692,53674
4122305,Rio Negro,02,Curitiba,Metropolitana e Litoral,2016,294646568,100252,40633
4122404,Rolândia,12,Londrina,Norte,2016,283738529,358281,57506
4122503,Roncador,19,Campo Mourão,Oeste,2016,292065896,289354,88932
4122602,Rondon,22,Cianorte,Noroeste,2016,166924543,1242470,44166
4122651,Rosário do Ivaí,06,Ivaiporã,Norte,2016,79889989,42880,26307
4122701,Sabáudia,20,Apucarana,Norte,2016,157701119,84932,22394
4122800,Salgado Filho,16,Francisco Beltrão,Sudoeste,2016,168970245,197095,19166
4122909,Salto do Itararé,14,Santo Antonio da Platina,Norte,2016,97718886,173929,16698
4123006,Salto do Lontra,23,Dois Vizinhos,Sudoeste,2016,350181485,332273,34542
4123105,Santa Amélia,13,Cornélio Procópio,Norte,2016,41427947,48648,11550
4123204,Santa Cecília do Pavão,13,Cornélio Procópio,Norte,2016,41523051,48644,15872
4123303,Santa Cruz de Monte Castelo,10,Paranavaí,Noroeste,2016,150382534,149462,43042
4123402,Santa Fé,11,Maringá,Noroeste,2016,183339571,365654,32264
4123501,Santa Helena,18,Toledo,Oeste,2016,825406631,734351,76208
4123600,Santa Inês,11,Maringá,Noroeste,2016,46683011,389999,11732
4123709,Santa Isabel do Ivaí,10,Paranavaí,Noroeste,2016,138315391,183948,30698
4123808,Santa Izabel do Oeste,16,Francisco Beltrão,Sudoeste,2016,297096042,278626,34686
4123824,Santa Lúcia,17,Cascavel,Oeste,2016,118409360,139500,17765
4123857,Santa Maria do Oeste,05,Pitanga,Centro,2016,151574509,143244,42128
4123907,Santa Mariana,13,Cornélio Procópio,Norte,2016,183388841,448480,62807
4123956,Santa Mônica,10,Paranavaí,Noroeste,2016,81905191,374207,22678
4124004,Santana do Itararé,14,Santo Antonio da Platina,Norte,2016,128772885,232945,29098
4124020,Santa Tereza do Oeste,17,Cascavel,Oeste,2016,230123943,282930,50882
4124053,Santa Terezinha de Itaipu,17,Cascavel,Oeste,2016,149130043,171290,37636
4124103,Santo Antônio da Platina,14,Santo Antonio da Platina,Norte,2016,333147446,700228,81762
4124202,Santo Antônio do Caiuá,10,Paranavaí,Noroeste,2016,54295051,108167,17363
4124301,Santo Antônio do Paraíso,13,Cornélio Procópio,Norte,2016,56486866,78239,19240
4124400,Santo Antônio do Sudoeste,16,Francisco Beltrão,Sudoeste,2016,339938697,306241,37468
4124509,Santo Inácio,11,Maringá,Noroeste,2016,127935198,1044917,31672
4124608,São Carlos do Ivaí,10,Paranavaí,Noroeste,2016,83058692,872848,20408
4124707,São Jerônimo da Serra,13,Cornélio Procópio,Norte,2016,167416513,178041,79425
4124806,São João,15,Pato Branco,Sudoeste,2016,315566032,397262,52189
4124905,São João do Caiuá,10,Paranavaí,Noroeste,2016,76121856,298383,28242
4125001,São João do Ivaí,06,Ivaiporã,Norte,2016,124799203,189241,47616
4125100,São João do Triunfo,04,Ponta Grossa,Centro Sul,2016,275092887,75044,45307
4125209,São Jorge d'Oeste,23,Dois Vizinhos,Sudoeste,2016,283226331,319864,35642
4125308,São Jorge do Ivaí,11,Maringá,Noroeste,2016,313461204,291667,58129
4125357,São Jorge do Patrocínio,09,Umuarama,Noroeste,2016,81551605,91935,50439
4125407,São José da Boa Vista,14,Santo Antonio da Platina,Norte,2016,217723666,309391,46858
4125456,São José das Palmeiras,18,Toledo,Oeste,2016,135300534,221514,23542
4125506,São José dos Pinhais,02,Curitiba,Metropolitana e Litoral,2016,543819501,374628,27121
4125555,São Manoel do Paraná,22,Cianorte,Noroeste,2016,156217965,375443,10951
4125605,São Mateus do Sul,03,União da Vitória,Centro Sul,2016,503653185,383686,98761
4125704,São Miguel do Iguaçu,17,Cascavel,Oeste,2016,684232964,677343,136713
4125753,São Pedro do Iguaçu,18,Toledo,Oeste,2016,195584891,215583,37822
4125803,São Pedro do Ivaí,06,Ivaiporã,Norte,2016,96256352,510920,33637
4125902,São Pedro do Paraná,10,Paranavaí,Noroeste,2016,73461260,81125,21966
4126009,São Sebastião da Amoreira,13,Cornélio Procópio,Norte,2016,114325392,272551,28335
4126108,São Tomé,22,Cianorte,Noroeste,2016,151169883,819674,22030
4126207,Sapopema,13,Cornélio Procópio,Norte,2016,68843658,22963,56847
4126256,Sarandi,11,Maringá,Noroeste,2016,57141033,53865,13814
4126272,Saudade do Iguaçu,15,Pato Branco,Sudoeste,2016,116429842,252621,13864
4126306,Sengés,04,Ponta Grossa,Centro Sul,2016,225736440,144088,110880
4126355,Serranópolis do Iguaçu,17,Cascavel,Oeste,2016,269564086,239175,26828
4126405,Sertaneja,13,Cornélio Procópio,Norte,2016,193576440,228219,65250
4126504,Sertanópolis,12,Londrina,Norte,2016,251063998,219731,66757
4126603,Siqueira Campos,14,Santo Antonio da Platina,Norte,2016,282462336,244641,30084
4126652,Sulina,15,Pato Branco,Sudoeste,2016,174760474,277056,21946
4126678,Tamarana,12,Londrina,Norte,2016,255622731,190134,54960
4126702,Tamboara,10,Paranavaí,Noroeste,2016,85464560,396328,17851
4126801,Tapejara,22,Cianorte,Noroeste,2016,183849742,1412580,60530
4126900,Tapira,09,Umuarama,Noroeste,2016,125219629,404208,49550
4127007,Teixeira Soares,07,Irati,Centro Sul,2016,462283169,458144,98915
4127106,Telêmaco Borba,04,Ponta Grossa,Centro Sul,2016,179596290,4890,99493
4127205,Terra Boa,19,Campo Mourão,Oeste,2016,311646937,563407,35933
4127304,Terra Rica,10,Paranavaí,Noroeste,2016,189365095,888943,53645
4127403,Terra Roxa,18,Toledo,Oeste,2016,469968750,570968,117031
4127502,Tibagi,04,Ponta Grossa,Centro Sul,2016,974403353,910000,290312
4127601,Tijucas do Sul,02,Curitiba,Metropolitana e Litoral,2016,129268914,71914,30634
4127700,Toledo,18,Toledo,Oeste,2016,2184768437,1799483,162271
4127809,Tomazina,14,Santo Antonio da Platina,Norte,2016,256198967,243414,47906
4127858,Três Barras do Paraná,17,Cascavel,Oeste,2016,358687178,495615,48080
4127882,Tunas do Paraná,02,Curitiba,Metropolitana e Litoral,2016,71023909,12237,25240
4127908,Tuneiras do Oeste,22,Cianorte,Noroeste,2016,219209430,1038086,43477
4127957,Tupãssi,18,Toledo,Oeste,2016,319644125,288152,50643
4127965,Turvo,05,Guarapuava,Centro,2016,184945063,190890,55150
4128005,Ubiratã,19,Campo Mourão,Oeste,2016,602201472,576120,129384
4128104,Umuarama,09,Umuarama,Noroeste,2016,363543650,1115104,106005
4128203,União da Vitória,03,União da Vitória,Centro Sul,2016,99496887,183273,62739
4128302,Uniflor,11,Maringá,Noroeste,2016,67414762,195201,10987
4128401,Uraí,13,Cornélio Procópio,Norte,2016,99068245,100086,30339
4128500,Wenceslau Braz,14,Santo Antonio da Platina,Norte,2016,266122525,338433,55523
4128534,Ventania,04,Ponta Grossa,Centro Sul,2016,205758871,176623,60257
4128559,Vera Cruz do Oeste,17,Cascavel,Oeste,2016,298983062,369454,47413
4128609,Verê,16,Francisco Beltrão,Sudoeste,2016,341168104,322553,43244
4128625,Alto Paraíso,09,Umuarama,Noroeste,2016,176636616,146510,121236
4128633,Doutor Ulysses,02,Curitiba,Metropolitana e Litoral,2016,152571255,86492,46381
4128658,Virmond,21,Laranjeiras do Sul,Centro,2016,86506587,95892,21832
4128708,Vitorino,15,Pato Branco,Sudoeste,2016,251485428,262068,51124
4128807,Xambrê,09,Umuarama,Noroeste,2016,87762162,215296,41443
4100103,Abatiá,13,Cornélio Procópio,Norte,2017,98390092,130530,36299
4100202,Adrianópolis,02,Curitiba,Metropolitana e Litoral,2017,98942770,53858,40000
4100301,Agudos do Sul,02,Curitiba,Metropolitana e Litoral,2017,110325308,61886,15684
4100400,Almirante Tamandaré,02,Curitiba,Metropolitana e Litoral,2017,56249349,40798,3700
4100459,Altamira do Paraná,19,Campo Mourão,Oeste,2017,77064533,32164,27594
4100509,Altônia,09,Umuarama,Noroeste,2017,199785232,194971,71908
4100608,Alto Paraná,10,Paranavaí,Noroeste,2017,256359143,418618,35055
4100707,Alto Piquiri,09,Umuarama,Noroeste,2017,190873300,274484,69748
4100806,Alvorada do Sul,12,Londrina,Norte,2017,170285732,388947,52432
4100905,Amaporã,10,Paranavaí,Noroeste,2017,123784199,595311,39515
4101002,Ampére,16,Francisco Beltrão,Sudoeste,2017,240715836,304414,30867
4101051,Anahy,17,Cascavel,Oeste,2017,107247027,119772,16024
4101101,Andirá,13,Cornélio Procópio,Norte,2017,133615102,589581,30787
4101150,Ângulo,11,Maringá,Noroeste,2017,101810536,113998,16440
4101200,Antonina,01,Paranaguá,Metropolitana e Litoral,2017,21057398,15934,70856
4101309,Antônio Olinto,03,União da Vitória,Centro Sul,2017,173563460,195313,40656
4101408,Apucarana,20,Apucarana,Norte,2017,294118829,209920,60244
4101507,Arapongas,20,Apucarana,Norte,2017,346852628,241851,50660
4101606,Arapoti,04,Ponta Grossa,Centro Sul,2017,562837872,696291,152112
4101655,Arapuã,06,Ivaiporã,Norte,2017,85533117,121109,33787
4101705,Araruna,19,Campo Mourão,Oeste,2017,287535114,363897,56436
4101804,Araucária,02,Curitiba,Metropolitana e Litoral,2017,300230751,297559,47580
4101853,Ariranha do Ivaí,06,Ivaiporã,Norte,2017,93844755,127142,36616
4101903,Assaí,13,Cornélio Procópio,Norte,2017,178814589,239260,63613
4102000,Assis Chateaubriand,18,Toledo,Oeste,2017,924338723,924006,152514
4102109,Astorga,11,Maringá,Noroeste,2017,334576227,453039,63266
4102208,Atalaia,11,Maringá,Noroeste,2017,91335648,198797,18644
4102307,Balsa Nova,02,Curitiba,Metropolitana e Litoral,2017,110206769,102894,26336
4102406,Bandeirantes,13,Cornélio Procópio,Norte,2017,207642127,920746,55130
4102505,Barbosa Ferraz,19,Campo Mourão,Oeste,2017,145080453,161843,48297
4102604,Barracão,16,Francisco Beltrão,Sudoeste,2017,100614997,161035,16094
4102703,Barra do Jacaré,14,Santo Antonio da Platina,Norte,2017,138522843,399294,16130
4102752,Bela Vista da Caroba,16,Francisco Beltrão,Sudoeste,2017,66118344,117053,13936
4102802,Bela Vista do Paraíso,12,Londrina,Norte,2017,110897433,153519,38217
4102901,Bituruna,03,União da Vitória,Centro Sul,2017,208106397,192169,85720
4103008,Boa Esperança,19,Campo Mourão,Oeste,2017,145559503,203916,43275
4103024,Boa Esperança do Iguaçu,23,Dois Vizinhos,Sudoeste,2017,128472458,98523,14972
4103040,Boa Ventura de São Roque,05,Pitanga,Centro,2017,157062634,172478,49869
4103057,Boa Vista da Aparecida,17,Cascavel,Oeste,2017,118587767,134996,14832
4103107,Bocaiúva do Sul,02,Curitiba,Metropolitana e Litoral,2017,75743666,40552,20819
4103156,Bom Jesus do Sul,16,Francisco Beltrão,Sudoeste,2017,91937618,166994,19054
4103206,Bom Sucesso,20,Apucarana,Norte,2017,121099127,588538,28794
4103222,Bom Sucesso do Sul,15,Pato Branco,Sudoeste,2017,148051726,145283,30057
4103305,Borrazópolis,06,Ivaiporã,Norte,2017,116210907,109473,35415
4103354,Braganey,17,Cascavel,Oeste,2017,187792498,231522,41023
4103370,Brasilândia do Sul,09,Umuarama,Noroeste,2017,113452059,175764,43630
4103404,Cafeara,12,Londrina,Norte,2017,80248292,531039,20226
4103453,Cafelândia,17,Cascavel,Oeste,2017,542441120,371702,48309
4103479,Cafezal do Sul,09,Umuarama,Noroeste,2017,97525493,87520,33470
4103503,Califórnia,20,Apucarana,Norte,2017,119264096,140367,23804
4103602,Cambará,14,Santo Antonio da Platina,Norte,2017,222728130,1265797,49679
4103701,Cambé,12,Londrina,Norte,2017,290268143,402817,76373
4103800,Cambira,20,Apucarana,Norte,2017,109850452,124731,18888
4103909,Campina da Lagoa,19,Campo Mourão,Oeste,2017,295611436,322384,84744
4103958,Campina do Simão,05,Guarapuava,Centro,2017,97176236,123263,28321
4104006,Campina Grande do Sul,02,Curitiba,Metropolitana e Litoral,2017,22701972,16329,31464
4104055,Campo Bonito,17,Cascavel,Oeste,2017,221010355,323166,51519
4104105,Campo do Tenente,02,Curitiba,Metropolitana e Litoral,2017,114242005,70338,23592
4104204,Campo Largo,02,Curitiba,Metropolitana e Litoral,2017,214548033,230015,48388
4104253,Campo Magro,02,Curitiba,Metropolitana e Litoral,2017,75872084,67198,12730
4104303,Campo Mourão,19,Campo Mourão,Oeste,2017,398330263,432738,100111
4104402,Cândido de Abreu,06,Pitanga,Centro,2017,250623729,220143,130991
4104428,Candói,05,Guarapuava,Centro,2017,382643530,500011,109624
4104451,Cantagalo,05,Guarapuava,Centro,2017,164362196,179064,49878
4104501,Capanema,16,Francisco Beltrão,Sudoeste,2017,339776202,414997,48978
4104600,Capitão Leônidas Marques,17,Cascavel,Oeste,2017,204788161,191003,24789
4104659,Carambeí,04,Ponta Grossa,Centro Sul,2017,705044909,843491,87029
4104709,Carlópolis,14,Santo Antonio da Platina,Norte,2017,246018009,192072,33535
4104808,Cascavel,17,Cascavel,Oeste,2017,1547890042,1625107,251933
4104907,Castro,04,Ponta Grossa,Centro Sul,2017,1492081017,2095992,264616
4105003,Catanduvas,17,Cascavel,Oeste,2017,311822138,439084,56410
4105102,Centenário do Sul,12,Londrina,Norte,2017,173686523,891523,46879
4105201,Cerro Azul,02,Curitiba,Metropolitana e Litoral,2017,351344625,294140,75642
